Name: CCTV-1, URL: http://[2409:8087:1a0a:df::4031]:80/wh7f454c46tw705163907_345094122/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?icpid=88888888&RTS=1713967534&from=4&hms_devid=1143&online=1713967534&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0078&tk=b53028476470$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9659&tk=b53028476470$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8926&tk=b53028476470$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7418&tk=b53028476470$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3943&tk=b53028476470$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1045&tk=b53028476470$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://183.94.1.118:8801/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 438 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://home.wwang.pw:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 222 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://home.wwang.pw:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 222 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://3501776.xyz:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 2526 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://3501776.xyz:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2526 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3300&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7928&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9282&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7689&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2569&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2992&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8619&tk=e503191f8e20$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8318&tk=2aca1ad9a849$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4312&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3707&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9948&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1739&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3305&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6221&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9944&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8867&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4532&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1084&tk=2894ccdba8fc$订阅源, Date: None, Delay: 836 ms, Speed: 1.66 M/s, Resolution: 1280x720
Name: CCTV-1, URL: http://112.18.54.52:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2778 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://58.19.38.162:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 2436 ms, Speed: 0.17 M/s, Resolution: 720x576
Name: CCTV-1, URL: http://139.129.231.228:50060/rtp/239.21.1.120:5002$山东电信组播源, Date: 2024-02-06, Delay: 228 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-1, URL: http://139.129.231.228:50060/rtp/239.21.1.1:5002$山东电信组播源, Date: 2024-02-06, Delay: 228 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-1, URL: http://113.140.86.162:8009/hls/501/index.m3u8$订阅源, Date: None, Delay: 246 ms, Speed: 0.22 M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://113.220.235.79:9999/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 221 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: CCTV-1, URL: http://58.220.219.14:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 1980 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://220.170.241.204:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 220 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-1, URL: http://218.3.138.25:1111/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 3119 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV-1, URL: http://183.66.15.146:60901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 1552 ms, Speed: 0.43 M/s, Resolution: None
Name: CCTV-1, URL: http://58.19.38.162:9901/tsfile/live/0001_2.m3u8$订阅源, Date: None, Delay: 2436 ms, Speed: 0.17 M/s, Resolution: 720x576
Name: CCTV-1, URL: http://58.19.38.162:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 2436 ms, Speed: 0.17 M/s, Resolution: 720x576
Name: CCTV-1, URL: http://120.197.43.179:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 9170 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://222.240.220.198:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 4260 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-1, URL: http://183.66.15.146:60901/tsfile/live/0001_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 1552 ms, Speed: 0.43 M/s, Resolution: None
Name: CCTV-1, URL: http://220.249.114.102:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 8356 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 3722 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-1, URL: http://221.2.148.205:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 4523 ms, Speed: 0.20 M/s, Resolution: None
Name: CCTV-1, URL: http://58.17.116.69:9908/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 2002 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-1, URL: http://113.57.93.165:9900/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 3722 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-1, URL: http://221.2.148.205:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 4523 ms, Speed: 0.20 M/s, Resolution: None
Name: CCTV-1, URL: http://36.40.236.98:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 2858 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-1, URL: http://220.249.114.102:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 8356 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-2, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000317/index.m3u8?IASHttpSessionId=$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000502/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?key=tvbox6_com$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::406f]:80/wh7f454c46tw1241164675_1575082505/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8?icpid=88888888&RTS=1713968070&from=4&hms_devid=692&prioritypopid=4&online=1713968070&vqe=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/1000000001000023315/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226676/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000502/index.m3u8?channel-id=newtv$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023315/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000502$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000502/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000222$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000012442/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012442&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010211/$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000502/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000502$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000036BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUSpr1AVNI633ampcuzdN%2BfGVSARKsxkWGZw7vFUuOj2QZHeRzosIxVbl7i2QHFATHA3k5wDWG1qHkZQAleNv%2FbI$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225588/2.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74f0:22::4]:6410/270000001128/9900000502/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:2001:20:2800:0:df6e:eb12]/ott.mobaibox.com/PLTV/3/224/3221227543/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000005000031113/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000012442/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d9:21::6]:80/270000001128/9900000502/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226676/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/6000000001000014161/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014161&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000372/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d9:21::9]:80/270000001128/index.m3u8?cmcc_cid=9900000502$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031101/index.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031101/index.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=YanG-1989$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/1000000001000023315/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031101/index.m3u8?channel-id=bestzb&Contentid=5000000011000031101&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::17]:6610/000000001000/6000000001000014161/1.m3u8?channel-id=wasusyt&Contentid=6000000001000014161&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000502/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000502/index.m3u8?$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000502/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000502$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:74d6:22::7]:6410/270000001128/9900000502/index.m3u8?channel-id=newtv&Ace$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e08:24::2]:6610/000000001000/1000000001000023315/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:7008:20::8]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225588/2.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a0a:df::4038]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::20]:6610/000000001000/1000000001000023315/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://[2409:8087:5e00:24::20]:6610/000000001000/1/1000000005000265002/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265002&livemode=1&stbId=YanG-1989$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://61.136.172.236:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 441 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-2, URL: http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225588/index.m3u8$订阅源, Date: None, Delay: -inf ms, Speed: inf M/s, Resolution: 1920x1080
Name: CCTV-2, URL: http://117.144.58.42:35455/gaoma/cctv2.m3u8$订阅源, Date: None, Delay: 2396 ms, Speed: 0.00 M/s, Resolution: 1920x1080
